City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,City_Description
465,Oistins,BB,13.0667,-59.5333,78.89,78,20,16.11,few clouds
466,Saint-Pierre,RE,-21.3393,55.4781,71.91,60,20,9.22,few clouds
467,Nantucket,US,41.2835,-70.0995,51.85,81,0,26.46,clear sky
468,Pertuis,FR,43.6925,5.5028,54.75,71,10,2.33,clear sky
469,Seymchan,RU,62.8833,152.4333,38.32,95,100,9.01,overcast clouds
470,Kudahuvadhoo,MV,2.6708,72.8944,84.27,76,99,17.25,overcast clouds
471,Wanxian,CN,30.8039,108.3897,76.24,71,100,4.25,light rain
472,Imeni Poliny Osipenko,RU,52.4201,136.4853,66.88,43,100,8.05,overcast clouds
473,Regeneracao,BR,-6.2378,-42.6883,75.76,70,97,0.89,overcast clouds
474,Borogontsy,RU,62.6683,131.1683,36.05,38,6,6.82,clear sky
475,Kahului,US,20.8947,-156.47,82.42,63,40,29.93,scattered clouds
476,Coquimbo,CL,-29.9533,-71.3436,55.13,100,100,3.44,overcast clouds
477,Sunrise Manor,US,36.2111,-115.0731,73.49,13,0,18.41,clear sky
478,Half Moon Bay,US,37.4636,-122.4286,57.11,64,0,27.63,clear sky
479,Palmares Do Sul,BR,-30.2578,-50.5097,62.64,97,100,2.93,moderate rain
480,Canchungo,GW,12.0672,-16.0333,72.77,72,76,6.62,broken clouds
481,Sao Miguel Do Araguaia,BR,-13.275,-50.1628,74.46,52,42,3.6,scattered clouds
482,Puerto Escondido,MX,15.85,-97.0667,82.9,77,59,3.69,broken clouds
483,Sungaipenuh,ID,-2.0833,101.3833,69.85,89,100,0.49,overcast clouds
484,Olinda,BR,-8.0089,-34.8553,82.13,69,40,6.91,scattered clouds
485,Alaca,TR,40.1683,34.8425,43.7,81,19,1.36,few clouds
486,Aykhal,RU,66.0,111.5,35.2,100,92,20.67,overcast clouds
487,Kyabe,TD,9.4515,18.9449,87.78,35,99,4.12,overcast clouds
488,Quibdo,CO,5.6947,-76.6611,74.59,99,100,2.44,overcast clouds
489,Praxedis Guerrero,MX,31.3667,-106.0167,87.26,12,3,10.76,clear sky
490,Parakan,ID,-6.4191,106.0081,84.54,77,47,2.75,scattered clouds
491,Shahrud,IR,36.4182,54.9763,56.75,59,22,5.79,few clouds
492,Buala,SB,-8.145,159.5921,83.5,76,100,7.25,light rain
493,Marsa Matruh,EG,31.3525,27.2453,63.1,73,100,5.53,overcast clouds
494,Honningsvag,NO,70.9821,25.9704,37.15,87,100,10.36,overcast clouds
495,Thai Nguyen,VN,21.5928,105.8442,80.38,91,100,2.44,overcast clouds
496,Katherine,AU,-14.4667,132.2667,88.12,55,75,11.5,broken clouds
497,Kiruna,SE,67.8557,20.2251,34.72,100,100,3.44,light rain
498,Agirish,RU,61.9247,63.0231,53.4,58,100,4.29,overcast clouds
499,Port Hardy,CA,50.6996,-127.4199,48.34,83,100,5.41,light rain
500,Tecpan,GT,14.7623,-90.9947,59.88,72,89,3.09,overcast clouds
501,Gomel,BY,52.4345,30.9754,38.82,81,59,6.53,broken clouds
502,Samarai,PG,-10.6167,150.6667,85.62,74,100,16.35,overcast clouds
503,Tuatapere,NZ,-46.1333,167.6833,57.22,56,70,1.99,broken clouds
504,Honiara,SB,-9.4333,159.95,85.69,73,98,6.29,heavy intensity rain
505,Marsh Harbour,BS,26.5412,-77.0636,73.42,64,96,16.71,overcast clouds
506,Ahipara,NZ,-35.1667,173.1667,63.37,42,0,12.17,clear sky
507,Berdigestyakh,RU,62.0989,126.6992,35.13,68,99,8.59,overcast clouds
508,Yar-Sale,RU,66.8333,70.8333,25.16,99,93,8.48,overcast clouds
509,Sistranda,NO,63.7256,8.834,46.36,82,97,14.99,overcast clouds
510,Fort Nelson,CA,58.8053,-122.7002,50.81,67,84,3.15,broken clouds
511,Tautira,PF,-17.7333,-149.15,81.16,75,53,15.46,broken clouds
512,Igarka,RU,67.4667,86.5833,27.28,80,93,4.34,overcast clouds
513,Karoi,ZW,-16.8099,29.6925,64.15,64,94,2.33,overcast clouds
514,La Primavera,CO,5.4906,-70.4092,77.76,90,92,5.68,light rain
515,Romny,UA,50.751,33.4747,39.22,71,100,10.02,overcast clouds
516,Bhadrachalam,IN,17.6667,80.8833,85.01,68,100,6.69,overcast clouds
517,Dingle,PH,10.9995,122.6711,87.42,60,100,5.37,overcast clouds
518,Itoman,JP,26.1247,127.6694,81.37,85,75,16.11,broken clouds
519,Makarov,RU,48.6333,142.8,46.65,76,34,4.43,scattered clouds
520,Normandin,CA,48.8333,-72.5321,59.45,49,100,8.05,overcast clouds
521,San Vicente,AR,-26.6167,-54.1333,55.63,100,53,1.7,broken clouds
522,Esna,EG,25.2934,32.554,77.9,17,2,13.2,clear sky
523,Eureka,US,40.8021,-124.1637,55.13,69,26,8.99,scattered clouds
524,Pombas,CV,17.1503,-25.0201,69.58,82,28,10.96,scattered clouds
525,Caronport,CA,50.4501,-105.8179,51.28,57,44,5.57,scattered clouds
526,Semnan,IR,35.5729,53.3971,64.67,32,1,3.94,clear sky
527,Vlasotince,RS,42.9636,22.1231,49.05,91,3,1.99,clear sky
528,Okhotsk,RU,59.3833,143.3,33.26,99,100,10.92,snow
529,La Libertad,EC,-2.2333,-80.9,73.06,83,75,5.75,broken clouds
530,Kamaishi,JP,39.2667,141.8833,60.71,79,63,8.81,broken clouds
531,Waddan,LY,29.1614,16.139,63.72,55,19,14.23,few clouds
532,Mattru,SL,7.6244,-11.8332,77.14,94,72,0.81,broken clouds
533,Guerrero Negro,MX,27.9769,-114.0611,61.05,72,0,20.92,clear sky
534,Margate,GB,51.3813,1.3862,53.87,82,82,4.0,broken clouds
535,Codrington,AU,-38.2667,141.9667,65.35,57,99,2.21,overcast clouds
536,Wichita Falls,US,33.9137,-98.4934,84.42,66,0,19.57,clear sky
537,Palu,ID,-0.8917,119.8707,83.1,74,100,0.31,overcast clouds
538,Kutum,SD,14.2,24.6667,76.69,12,100,8.23,overcast clouds
539,Dongkan,CN,33.9997,119.8308,66.15,69,100,8.1,overcast clouds
540,Beipiao,CN,41.7919,120.7792,61.0,23,8,5.44,clear sky
541,Dali,CN,25.7,100.1833,66.92,72,70,4.38,broken clouds
542,Bell Ville,AR,-32.6259,-62.6887,57.83,62,19,5.75,few clouds
543,Izhmorskiy,RU,56.194,86.6414,44.37,38,0,13.82,clear sky
544,Teya,RU,60.3778,92.6267,44.98,66,6,4.25,clear sky
545,Tiksi,RU,71.6872,128.8694,24.17,80,20,7.29,few clouds
546,Nelson Bay,AU,-32.7167,152.15,69.01,84,100,1.99,light rain
547,Sechura,PE,-5.5569,-80.8222,66.56,76,20,14.2,few clouds
548,Padilla,CO,3.2204,-76.3139,72.97,96,100,1.43,overcast clouds
549,Adrar,MR,20.5022,-10.0711,83.46,11,11,6.98,few clouds
550,Henties Bay,NA,-22.116,14.2845,61.7,70,51,5.68,broken clouds
551,Humboldt,US,40.6665,-123.9178,46.06,72,65,7.54,broken clouds
552,Kloulklubed,PW,7.0419,134.2556,79.47,86,100,13.22,moderate rain
553,Soyo,AO,-6.1349,12.3689,77.13,89,98,5.5,overcast clouds
554,Huescar,ES,37.811,-2.5412,56.08,59,19,2.77,few clouds
555,Beloha,MG,-25.1667,45.05,62.62,93,19,3.53,few clouds
556,Najran,SA,17.4924,44.1277,73.9,23,7,2.62,clear sky
557,Kyshtovka,RU,56.555,76.6271,53.46,33,100,11.48,overcast clouds
558,Verkhniye Kigi,RU,55.4083,58.6044,49.86,87,86,8.55,overcast clouds
559,Gat,IL,31.61,34.7642,68.4,50,46,4.54,scattered clouds
560,Lancut,PL,50.0687,22.2291,44.24,85,0,2.3,clear sky
561,Ancud,CL,-41.8697,-73.8203,46.54,87,100,5.26,overcast clouds
562,Vorozhba,UA,51.1733,34.2192,39.81,77,100,9.15,overcast clouds
563,Ullapool,GB,57.8987,-5.1604,47.35,90,100,14.25,overcast clouds
564,Bajil,YE,15.0584,43.2851,85.41,63,0,2.95,clear sky
565,Kalabo,ZM,-14.97,22.6814,58.53,54,0,5.7,clear sky
566,Jalu,LY,29.0331,21.5482,67.26,41,72,10.29,broken clouds
567,Arlit,NE,18.7369,7.3853,83.84,17,0,3.8,clear sky
568,Mecca,SA,21.4267,39.8261,84.4,20,1,5.28,clear sky
569,Krasnyy Luch,UA,48.1395,38.9371,35.94,83,12,7.0,few clouds
570,Vanavara,RU,60.34,102.2797,48.2,53,28,7.74,scattered clouds
571,Shelburne,CA,44.0787,-80.2041,56.35,43,27,8.48,scattered clouds
572,Dzhebariki-Khaya,RU,62.2167,135.8,31.19,88,100,5.5,overcast clouds
573,Qui Nhon,VN,13.7667,109.2333,84.61,70,18,3.38,few clouds
574,Uppsala,SE,60.0,17.75,49.44,87,75,14.97,broken clouds
575,Neumunster,DE,54.0667,9.9833,53.04,96,100,1.99,overcast clouds
576,Foz,ES,43.5692,-7.2544,52.66,89,17,3.87,few clouds
577,Baltiysk,RU,54.6538,19.911,52.75,70,100,15.26,light rain
578,La Tuque,CA,47.4334,-72.7824,54.3,68,93,5.12,overcast clouds
579,Phan Thiet,VN,10.9333,108.1,87.48,63,61,4.32,broken clouds
580,Jardim,BR,-21.4803,-56.1381,66.07,98,91,3.56,overcast clouds
581,Manresa,ES,41.725,1.8266,62.38,69,52,1.01,broken clouds
582,Kosterevo,RU,55.9299,39.6144,41.38,81,100,11.99,overcast clouds
583,Contamana,PE,-7.3333,-75.0167,77.29,72,6,1.97,clear sky
584,Banyo,CM,6.75,11.8167,68.13,90,100,1.05,overcast clouds
585,Cabo San Lucas,MX,22.8909,-109.9124,86.31,24,0,9.22,clear sky
586,Port Loko,SL,8.7667,-12.7833,78.24,86,89,2.91,overcast clouds
587,Krasnoselkup,RU,65.7,82.4667,33.17,95,98,3.0,overcast clouds
588,Ostersund,SE,63.1792,14.6357,39.65,100,100,9.22,overcast clouds
589,Buraydah,SA,26.326,43.975,77.05,16,0,12.37,clear sky
590,Ouallam,NE,14.3188,2.0866,88.41,24,79,8.86,broken clouds
591,Alexandria,EG,31.2156,29.9553,65.97,67,92,7.45,overcast clouds
592,Palasa,IN,18.7667,84.4167,82.96,77,61,8.23,broken clouds
593,Kimbe,PG,-5.5502,150.1429,86.31,73,99,4.21,light rain
594,Iracoubo,GF,5.4802,-53.2011,77.11,88,19,8.9,few clouds
595,Taurianova,IT,38.3563,16.0109,61.38,88,10,1.92,clear sky
596,Natal,BR,-5.795,-35.2094,75.85,100,75,2.3,broken clouds
597,Dakar,SN,14.6937,-17.4441,72.48,88,7,14.07,clear sky
598,Snasa,NO,64.2457,12.3778,42.64,94,100,3.13,overcast clouds
599,Valdez,EC,1.2492,-78.9831,78.35,81,99,9.6,overcast clouds
600,Ola,RU,59.5833,151.2833,37.15,91,100,9.8,overcast clouds
601,Trincomalee,LK,8.5711,81.2335,82.99,78,99,19.89,overcast clouds
602,Solnechnyy,RU,50.7214,136.6319,70.05,30,27,10.38,scattered clouds
603,Curvelo,BR,-18.7564,-44.4308,61.66,57,49,2.8,scattered clouds
604,Sorong,ID,-0.8833,131.25,82.65,80,33,3.11,scattered clouds
605,Borgarnes,IS,64.5383,-21.9206,36.81,70,100,7.14,overcast clouds
606,Ballina,AU,-28.8667,153.5667,68.18,75,100,15.1,moderate rain
607,Hue,VN,16.4667,107.6,84.31,79,40,3.44,scattered clouds
608,Paamiut,GL,61.994,-49.6678,32.9,100,100,4.74,light snow
609,Tual,ID,-5.6667,132.75,84.34,74,100,7.94,overcast clouds
610,Hami,CN,42.8,93.45,73.45,7,32,5.66,scattered clouds
611,Karratha,AU,-20.7377,116.8463,77.63,18,48,17.18,scattered clouds
612,Hirtshals,DK,57.5881,9.9592,47.89,92,25,15.55,scattered clouds
613,Trang,TH,7.5,99.5,86.85,99,100,1.77,light rain
614,Yichang,CN,30.7144,111.2847,71.78,67,100,2.33,overcast clouds
615,Sokoni,TZ,-6.4333,39.55,81.0,69,1,17.96,clear sky
616,Yurimaguas,PE,-5.9,-76.0833,76.21,81,25,0.63,heavy intensity rain
617,Ribeira Brava,PT,32.65,-17.0667,68.13,47,0,4.29,clear sky
618,Rio Cuarto,AR,-33.1307,-64.3499,61.47,68,61,3.2,light rain
619,Taltal,CL,-25.4,-70.4833,60.39,81,33,3.53,scattered clouds
620,Leshan,CN,29.5623,103.7639,68.11,89,100,3.4,overcast clouds
621,Camargo,MX,27.6667,-105.1667,81.32,26,86,9.69,overcast clouds
622,Alghero,IT,40.5589,8.3181,51.89,100,75,2.3,fog
623,Prince Rupert,CA,54.3161,-130.3201,41.09,93,100,11.5,light rain
624,Vila Velha,BR,-20.3297,-40.2925,69.75,94,75,2.3,broken clouds
625,Rocha,UY,-34.4833,-54.3333,58.55,87,100,7.78,overcast clouds
626,Kropotkin,RU,45.4375,40.5756,40.39,75,88,6.93,overcast clouds
627,Samfya,ZM,-11.3649,29.5565,60.49,76,7,5.23,clear sky
628,Roald,NO,62.5833,6.1333,49.75,87,100,11.5,light rain
629,Mormugao,IN,15.4,73.8,83.62,76,100,13.73,light rain
630,Jumla,NP,29.2747,82.1838,61.11,75,55,2.53,broken clouds
631,Mmabatho,ZA,-25.85,25.6333,53.65,51,26,4.72,scattered clouds
632,Shima,CN,24.4478,117.8111,75.65,87,99,1.1,overcast clouds
633,Hereford,GB,52.0568,-2.7148,55.0,85,100,1.01,overcast clouds
634,Kokopo,PG,-4.352,152.2633,85.93,64,47,5.17,scattered clouds
635,Darhan,MN,49.4867,105.9228,42.21,32,97,11.52,overcast clouds
636,Muborak,UZ,39.2553,65.1528,67.96,33,0,13.65,clear sky
637,Madang,PG,-5.2246,145.7966,86.97,64,93,5.48,overcast clouds
638,Arak,IR,34.0917,49.6892,52.14,38,0,5.39,clear sky
639,Takoradi,GH,4.8845,-1.7554,79.92,87,100,7.81,light rain
640,Alikalia,SL,9.1667,-11.4,70.74,94,9,3.18,clear sky
641,Xining,CN,36.6167,101.7667,55.83,54,17,2.93,few clouds
642,Paracuru,BR,-3.41,-39.0306,77.11,83,96,3.06,overcast clouds
643,Coxim,BR,-18.5067,-54.76,74.17,42,8,3.44,clear sky
644,Narsaq,GL,60.9167,-46.05,43.02,90,99,4.74,overcast clouds
645,Kindia,GN,10.0569,-12.8658,73.8,87,55,2.15,light rain
646,Kikwit,CD,-5.041,18.8162,74.43,76,100,1.72,overcast clouds
647,Carballo,ES,43.213,-8.691,55.87,89,16,3.11,few clouds
648,Alofi,NU,-19.0595,-169.9187,76.89,88,75,8.05,light intensity drizzle
649,Fier,AL,40.7239,19.5561,57.15,70,7,3.44,clear sky
650,Mabaruma,GY,8.2,-59.7833,75.29,89,2,4.74,clear sky
651,Tura,IN,25.5198,90.2201,72.52,93,98,4.83,overcast clouds
652,Iaciara,BR,-14.0958,-46.6317,64.99,48,8,1.88,clear sky
653,Vilcun,CL,-38.65,-72.2333,41.74,83,100,1.57,overcast clouds
654,Bontang,ID,0.1333,117.5,84.2,72,100,2.08,overcast clouds
655,Constitucion,CL,-35.3333,-72.4167,56.66,71,100,8.03,overcast clouds
656,Savinskiy,RU,62.9342,40.1361,36.91,81,4,4.52,clear sky
657,Razumnoye,RU,50.5344,36.6846,42.08,56,0,6.71,clear sky
658,Jacareacanga,BR,-6.2222,-57.7528,75.92,84,95,2.21,overcast clouds
659,Moindou,NC,-21.6924,165.677,77.77,64,63,10.49,broken clouds
660,Chunhuhub,MX,19.55,-88.6833,79.47,66,31,6.64,scattered clouds
661,Nivala,FI,63.9167,24.9667,43.68,87,100,11.97,light rain
662,Lazurne,UA,46.084,32.5295,55.2,64,100,8.34,overcast clouds
663,Otane,NZ,-39.8833,176.6333,51.01,73,94,8.32,overcast clouds
664,Kui Buri,TH,12.0828,99.8543,83.93,73,100,1.9,overcast clouds
665,Burnie,AU,-41.0667,145.9167,59.79,77,100,9.98,light rain
666,Chara,RU,56.9064,118.2631,34.27,41,78,8.1,broken clouds
667,Matveyev Kurgan,RU,47.5645,38.8695,39.94,76,14,7.23,few clouds
668,Saint-Louis,SN,16.3333,-15.0,77.16,49,0,11.83,clear sky
669,Morondava,MG,-20.2833,44.2833,68.52,78,0,8.05,clear sky
670,Hoquiam,US,46.9809,-123.8893,55.36,65,0,10.36,clear sky
671,Ishigaki,JP,24.3448,124.1572,77.13,100,75,6.91,shower rain
672,Gushikawa,JP,26.3544,127.8686,80.6,86,100,10.36,overcast clouds
673,Poronaysk,RU,49.2167,143.1167,44.56,73,8,9.4,clear sky
674,Pandan,PH,14.0453,124.1694,85.8,66,91,5.12,overcast clouds
675,Mao,ES,39.8885,4.2658,59.56,94,0,5.75,clear sky
676,Koutsouras,GR,35.0339,25.9469,62.11,66,2,6.53,clear sky
677,Tollose,DK,55.6125,11.7703,49.71,9,100,5.99,overcast clouds
678,Pangkalanbuun,ID,-2.6833,111.6167,87.76,69,69,1.05,broken clouds
679,Boffa,GN,10.1667,-14.0333,79.5,83,44,4.03,scattered clouds
680,Feicheng,CN,35.2606,117.9675,66.76,57,100,8.16,moderate rain
681,Nawa,IN,27.0167,75.0,91.51,18,0,0.72,clear sky
682,Yenagoa,NG,4.9247,6.2642,76.86,89,100,1.36,overcast clouds
683,Wanaka,NZ,-44.7,169.15,55.35,52,9,1.86,clear sky
684,Finschhafen,PG,-6.6024,147.8681,85.82,68,100,2.93,overcast clouds
685,Micheweni,TZ,-4.9667,39.8333,78.1,85,13,13.06,light rain
686,Talara,PE,-4.5772,-81.2719,65.97,84,27,12.95,scattered clouds
687,Lebedinyy,RU,58.5167,125.5167,23.81,92,100,9.53,light snow
688,Taoudenni,ML,22.6783,-3.9836,87.31,9,2,5.08,clear sky
689,Tarauaca,BR,-8.1614,-70.7656,72.39,98,76,1.95,light rain
690,Cervo,ES,43.6702,-7.4101,53.96,80,41,5.46,scattered clouds
691,Thinadhoo,MV,0.5333,72.9333,84.6,71,100,16.87,overcast clouds
692,Jiazi,CN,22.8779,116.067,75.47,89,100,7.16,overcast clouds
693,Watsa,CD,3.0372,29.5355,62.78,91,10,3.36,clear sky
694,Karla,EE,59.3723,24.9275,51.76,46,0,11.5,clear sky
695,Lima,PE,-12.0432,-77.0282,62.91,79,0,6.91,clear sky
696,Ngunguru,NZ,-35.6167,174.5,59.05,60,0,14.34,clear sky
697,Chlorakas,CY,34.8042,32.4083,56.28,77,20,8.05,few clouds
698,Gallup,US,35.5281,-108.7426,69.64,12,0,14.97,clear sky
699,Manokwari,ID,-0.8667,134.0833,83.86,64,43,3.8,scattered clouds
700,Chernyshevskiy,RU,63.0128,112.4714,41.0,76,29,9.28,scattered clouds
